mp_ref	mp	term_ref	term	constituency_ref	constituency	party_ref	party	start	election_ref	election	end	cause_ref	cause
<http://www.wikidata.org/entity/Q128995>	Anthony Eden	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q874946>	Warwick and Leamington	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q129006>	Clement Attlee	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q6549174>	Limehouse	<http://www.wikidata.org/entity/Q9630>	Labour Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13529887>	Oliver Crosthwaite-Eyre	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q16998724>	New Forest and Christchurch	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13529901>	Ian Fraser, Baron Fraser of Lonsdale	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q6674824>	Lonsdale	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13529910>	Ralph Glyn, 1st Baron Glyn	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q4667818>	Abingdon	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13529926>	Patrick Hannon	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q4916756>	Birmingham Moseley	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13529968>	Harry Legge-Bourke	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q6083907>	Isle of Ely	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13529978>	Hugh Lucas-Tooth	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5713603>	Hendon South	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13529979>	Charles MacAndrew, 1st Baron MacAndrew	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5002484>	Bute and Northern Ayrshire	<http://www.wikidata.org/entity/Q7886824>	Unionist Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13529997>	Hugh Molson, Baron Molson	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3302305>	High Peak	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13530024>	James Pitman	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1075440>	Bath	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13530042>	Henry Spence	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q4667014>	Aberdeen and Kincardine Central	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13530051>	Sir Henry Studholme, 1st Baronet	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7689122>	Tavistock	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q13530053>	Harold Sutcliffe	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7375272>	Royton	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q15054299>	Anthony Greenwood, Baron Greenwood of Rossendale	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q11797250>	Heywood and Radcliffe	<http://www.wikidata.org/entity/Q9630>	Labour Party	1946-02-21	<http://www.wikidata.org/entity/Q7864918>	UK Parliamentary by-election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q15055971>	Harold Davies, Baron Davies of Leek	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q6516209>	Leek	<http://www.wikidata.org/entity/Q9630>	Labour Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q15070153>	Alfred Broughton	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q4869322>	Batley and Morley	<http://www.wikidata.org/entity/Q9630>	Labour Party	1949-02-17	<http://www.wikidata.org/entity/Q7864918>	UK Parliamentary by-election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q1507209>	George Delacourt-Smith, Baron Delacourt-Smith	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q56189402>	Colchester	<http://www.wikidata.org/entity/Q9630>	Labour Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q1508595>	George Wigg, Baron Wigg	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q978713>	Dudley	<http://www.wikidata.org/entity/Q9630>	Labour Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q15109490>	Evan Durbin	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1077346>	Edmonton	<http://www.wikidata.org/entity/Q9630>	Labour Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1948-09-03	<http://www.wikidata.org/entity/Q5247364>	death in office
<http://www.wikidata.org/entity/Q1528561>	Ivor Bulmer-Thomas	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1077825>	Keighley	<http://www.wikidata.org/entity/Q9630>	Labour Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1948-10-26	<http://www.wikidata.org/entity/Q30580660>	leaving party
<http://www.wikidata.org/entity/Q1528561>	Ivor Bulmer-Thomas	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1077825>	Keighley	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1948-10-26		nan	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q15461373>	John Paton	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7061462>	Norwich	<http://www.wikidata.org/entity/Q9630>	Labour Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q15463280>	John Belcher	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7571870>	Sowerby	<http://www.wikidata.org/entity/Q9630>	Labour Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1949-02-08	<http://www.wikidata.org/entity/Q796919>	resignation
<http://www.wikidata.org/entity/Q15514214>	Alfred Dobbs	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7544484>	Smethwick	<http://www.wikidata.org/entity/Q9630>	Labour Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1945-07-27	<http://www.wikidata.org/entity/Q5247364>	death in office
<http://www.wikidata.org/entity/Q15997946>	Joseph Henderson, 1st Baron Henderson of Ardwick	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q6747273>	Manchester Ardwick	<http://www.wikidata.org/entity/Q9630>	Labour Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-01-22	<http://www.wikidata.org/entity/Q36717319>	elevation to the House of Lords
<http://www.wikidata.org/entity/Q15998441>	Tom Smith	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q4119975>	Normanton	<http://www.wikidata.org/entity/Q9630>	Labour Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1946-10-11	<http://www.wikidata.org/entity/Q796919>	resignation
<http://www.wikidata.org/entity/Q15998908>	Charles Frederick White	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q4120309>	West Derbyshire	<http://www.wikidata.org/entity/Q9630>	Labour Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q15999092>	Thomas Brooks	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7370523>	Rothwell	<http://www.wikidata.org/entity/Q9630>	Labour Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q15999119>	James Glanville	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5163171>	Consett	<http://www.wikidata.org/entity/Q9630>	Labour Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q15999171>	Thomas Naylor	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7571165>	Southwark South East	<http://www.wikidata.org/entity/Q9630>	Labour Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q15999312>	James Harrison	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q42967723>	Nottingham East	<http://www.wikidata.org/entity/Q9630>	Labour Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q15999315>	Samuel Gillmor Haughton	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q4777327>	Antrim	<http://www.wikidata.org/entity/Q841045>	Ulster Unionist Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q15999413>	Jack Beattie	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q751608>	Belfast West	<http://www.wikidata.org/entity/Q5440839>	Federation of Labour	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q16000200>	Louis Comyns	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7516863>	Silvertown	<http://www.wikidata.org/entity/Q9630>	Labour Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q16000300>	John Henry Jones	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q4940138>	Bolton	<http://www.wikidata.org/entity/Q9630>	Labour Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q16000327>	Fred Marshall	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q4119988>	Sheffield Brightside	<http://www.wikidata.org/entity/Q9630>	Labour Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q16000350>	Henry Nicholls	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7621998>	Stratford West Ham	<http://www.wikidata.org/entity/Q9630>	Labour Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q16003726>	Hubert Medland	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q43291340>	Plymouth Drake	<http://www.wikidata.org/entity/Q9630>	Labour Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q16003771>	Samuel Viant	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q8003689>	Willesden West	<http://www.wikidata.org/entity/Q9630>	Labour Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q16003777>	Henry White	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1032512>	North East Derbyshire	<http://www.wikidata.org/entity/Q9630>	Labour Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q16003888>	James Dixon Murray	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7576301>	Spennymoor	<http://www.wikidata.org/entity/Q9630>	Labour Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q16006467>	Sir Ronald Ross, 2nd Baronet	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q6671187>	Londonderry County	<http://www.wikidata.org/entity/Q841045>	Ulster Unionist Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q16007033>	Horace Holmes	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3337141>	Hemsworth	<http://www.wikidata.org/entity/Q9630>	Labour Party	1946-02-22	<http://www.wikidata.org/entity/Q16993905>	1946 Hemsworth by-election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q16007585>	Herschel Lewis Austin	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7623502>	Stretford	<http://www.wikidata.org/entity/Q9630>	Labour Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q16010090>	Hugh O'Neill, 1st Baron Rathcavan	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q4777327>	Antrim	<http://www.wikidata.org/entity/Q841045>	Ulster Unionist Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q16011273>	Harry Hynd	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q43291494>	Hackney Central	<http://www.wikidata.org/entity/Q9630>	Labour Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q16013765>	Henry Usborne	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q4916590>	Birmingham Acock's Green	<http://www.wikidata.org/entity/Q9630>	Labour Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q16072674>	Harold Neal	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5129880>	Clay Cross	<http://www.wikidata.org/entity/Q9630>	Labour Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q16078875>	Sir Douglas Thomson, 2nd Baronet	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q299997>	Aberdeen South	<http://www.wikidata.org/entity/Q7886824>	Unionist Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1946-11-04	<http://www.wikidata.org/entity/Q796919>	resignation
<http://www.wikidata.org/entity/Q1618119>	Hilary Marquand	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5038413>	Cardiff East	<http://www.wikidata.org/entity/Q9630>	Labour Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q1681177>	James Thomas, 1st Viscount Cilcennin	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q4120184>	Hereford	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q1686926>	Jennie Lee, Baroness Lee of Asheridge	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5032723>	Cannock	<http://www.wikidata.org/entity/Q9630>	Labour Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q1699462>	John Burns Hynd	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7492582>	Sheffield Attercliffe	<http://www.wikidata.org/entity/Q9630>	Labour Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q1699943>	John Edwards	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q43291394>	Blackburn	<http://www.wikidata.org/entity/Q9630>	Labour Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q175366>	Quintin Hogg, Baron Hailsham of St Marylebone	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7115222>	Oxford	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q182035>	Rab Butler	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1031869>	Saffron Walden	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q1930241>	Norman Dodds	<http://www.wikidata.org/entity/Q21084455>	38th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3138553>	Dartford	<http://www.wikidata.org/entity/Q6467393>	Labour Co-operative	1945-07-05	<http://www.wikidata.org/entity/Q918397>	1945 United Kingdom general election	1950-02-03	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
